1.5031,2.0686,-3.1416
1.5031,2.1883,-3.1398
1.5031,2.308,-3.1384
1.5031,2.4277,-3.1313
1.5031,2.5474,-3.1131
1.5031,2.6671,-3.0794
1.5031,2.7868,-3.045
1.5031,2.9065,-3.005
1.5031,3.0262,-2.9609
1.5031,3.146,-2.9159
1.5031,3.2657,-2.8665
1.5031,3.3854,-2.8043
1.5031,3.5051,-2.7299
1.5031,3.6248,-2.648
1.5031,3.7445,-2.5738
1.5031,3.8642,-2.5004
1.5031,3.9839,-2.422
1.5031,4.1036,-2.3316
1.5031,4.2234,-2.2164
1.5031,4.3431,-2.0895
1.5031,4.4628,-1.9604
1.5031,4.5825,-1.8156
1.5031,4.7022,-1.6545
1.5031,4.8219,-1.4808
1.5031,4.9416,-1.2799
1.5031,5.0613,-1.074
1.5031,5.1811,-0.86095
1.5031,5.3008,-0.62857
1.5031,5.4205,-0.39605
1.5031,5.5402,-0.14498
1.5031,5.6599,0.09936
1.5031,5.7796,0.3491
1.5031,5.8993,0.60496
1.5031,6.019,0.86761
1.5031,6.1387,1.1364
1.5031,6.2585,1.4139
1.5031,6.3782,1.6854
1.5031,6.4979,1.9692
1.5031,6.6176,2.2527
1.5031,6.7373,2.5401
1.5031,6.857,2.828
1.5031,6.9767,3.1123
1.5031,7.0964,3.3923
1.5031,7.2161,3.6665
1.5031,7.3359,3.9374
1.5031,7.4556,4.2049
1.5031,7.5753,4.4688
1.5031,7.695,4.73
1.5031,7.8147,4.9883
1.5031,7.9344,5.2438
1.5031,8.0541,5.4965
1.6596,2.0686,-2.9848
1.6596,2.1883,-2.9809
1.6596,2.308,-2.9752
1.6596,2.4277,-2.9663
1.6596,2.5474,-2.9496
1.6596,2.6671,-2.9187
1.6596,2.7868,-2.8777
1.6596,2.9065,-2.8378
1.6596,3.0262,-2.79
1.6596,3.146,-2.7391
1.6596,3.2657,-2.6859
1.6596,3.3854,-2.6273
1.6596,3.5051,-2.5551
1.6596,3.6248,-2.477
1.6596,3.7445,-2.3827
1.6596,3.8642,-2.3028
1.6596,3.9839,-2.2269
1.6596,4.1036,-2.1421
1.6596,4.2234,-2.0299
1.6596,4.3431,-1.9016
1.6596,4.4628,-1.7677
1.6596,4.5825,-1.6229
1.6596,4.7022,-1.4623
1.6596,4.8219,-1.2895
1.6596,4.9416,-1.0962
1.6596,5.0613,-0.89474
1.6596,5.1811,-0.67543
1.6596,5.3008,-0.45342
1.6596,5.4205,-0.21439
1.6596,5.5402,0.023841
1.6596,5.6599,0.26718
1.6596,5.7796,0.51645
1.6596,5.8993,0.78778
1.6596,6.019,1.0368
1.6596,6.1387,1.3092
1.6596,6.2585,1.5897
1.6596,6.3782,1.8669
1.6596,6.4979,2.1502
1.6596,6.6176,2.4365
1.6596,6.7373,2.7234
1.6596,6.857,3.0069
1.6596,6.9767,3.2861
1.6596,7.0964,3.5596
1.6596,7.2161,3.8298
1.6596,7.3359,4.0965
1.6596,7.4556,4.3602
1.6596,7.5753,4.6211
1.6596,7.695,4.8791
1.6596,7.8147,5.1344
1.6596,7.9344,5.3869
1.6596,8.0541,5.6367
1.8161,2.0686,-2.8381
1.8161,2.1883,-2.8271
1.8161,2.308,-2.8169
1.8161,2.4277,-2.8053
1.8161,2.5474,-2.788
1.8161,2.6671,-2.7601
1.8161,2.7868,-2.7164
1.8161,2.9065,-2.6709
1.8161,3.0262,-2.6213
1.8161,3.146,-2.5689
1.8161,3.2657,-2.5115
1.8161,3.3854,-2.4484
1.8161,3.5051,-2.3801
1.8161,3.6248,-2.301
1.8161,3.7445,-2.2081
1.8161,3.8642,-2.1141
1.8161,3.9839,-2.0307
1.8161,4.1036,-1.9499
1.8161,4.2234,-1.8421
1.8161,4.3431,-1.7158
1.8161,4.4628,-1.5782
1.8161,4.5825,-1.4327
1.8161,4.7022,-1.2711
1.8161,4.8219,-1.0974
1.8161,4.9416,-0.91203
1.8161,5.0613,-0.71305
1.8161,5.1811,-0.5005
1.8161,5.3008,-0.27818
1.8161,5.4205,-0.045244
1.8161,5.5402,0.20262
1.8161,5.6599,0.43414
1.8161,5.7796,0.68305
1.8161,5.8993,0.96475
1.8161,6.019,1.223
1.8161,6.1387,1.4832
1.8161,6.2585,1.7663
1.8161,6.3782,2.0483
1.8161,6.4979,2.3344
1.8161,6.6176,2.6205
1.8161,6.7373,2.9031
1.8161,6.857,3.1812
1.8161,6.9767,3.4537
1.8161,7.0964,3.723
1.8161,7.2161,3.9888
1.8161,7.3359,4.2519
1.8161,7.4556,4.5123
1.8161,7.5753,4.7699
1.8161,7.695,5.0247
1.8161,7.8147,5.2768
1.8161,7.9344,5.5263
1.8161,8.0541,5.773
1.9726,2.0686,-2.6964
1.9726,2.1883,-2.6797
1.9726,2.308,-2.6643
1.9726,2.4277,-2.649
1.9726,2.5474,-2.6299
1.9726,2.6671,-2.6027
1.9726,2.7868,-2.5623
1.9726,2.9065,-2.511
1.9726,3.0262,-2.4599
1.9726,3.146,-2.4015
1.9726,3.2657,-2.3419
1.9726,3.3854,-2.2774
1.9726,3.5051,-2.2029
1.9726,3.6248,-2.1236
1.9726,3.7445,-2.0423
1.9726,3.8642,-1.9459
1.9726,3.9839,-1.8459
1.9726,4.1036,-1.7614
1.9726,4.2234,-1.6553
1.9726,4.3431,-1.5305
1.9726,4.4628,-1.3938
1.9726,4.5825,-1.2458
1.9726,4.7022,-1.0844
1.9726,4.8219,-0.90534
1.9726,4.9416,-0.72519
1.9726,5.0613,-0.53143
1.9726,5.1811,-0.32448
1.9726,5.3008,-0.10322
1.9726,5.4205,0.12968
1.9726,5.5402,0.38148
1.9726,5.6599,0.60658
1.9726,5.7796,0.85882
1.9726,5.8993,1.141
1.9726,6.019,1.4042
1.9726,6.1387,1.6577
1.9726,6.2585,1.945
1.9726,6.3782,2.2323
1.9726,6.4979,2.5186
1.9726,6.6176,2.8007
1.9726,6.7373,3.0777
1.9726,6.857,3.3491
1.9726,6.9767,3.6171
1.9726,7.0964,3.8822
1.9726,7.2161,4.1444
1.9726,7.3359,4.4039
1.9726,7.4556,4.6607
1.9726,7.5753,4.9148
1.9726,7.695,5.1663
1.9726,7.8147,5.4151
1.9726,7.9344,5.6614
1.9726,8.0541,5.9052
2.1292,2.0686,-2.5661
2.1292,2.1883,-2.5412
2.1292,2.308,-2.5181
2.1292,2.4277,-2.498
2.1292,2.5474,-2.4762
2.1292,2.6671,-2.4481
2.1292,2.7868,-2.409
2.1292,2.9065,-2.3572
2.1292,3.0262,-2.2983
2.1292,3.146,-2.2453
2.1292,3.2657,-2.1765
2.1292,3.3854,-2.1086
2.1292,3.5051,-2.0364
2.1292,3.6248,-1.9496
2.1292,3.7445,-1.8714
2.1292,3.8642,-1.7728
2.1292,3.9839,-1.6633
2.1292,4.1036,-1.5743
2.1292,4.2234,-1.4722
2.1292,4.3431,-1.3467
2.1292,4.4628,-1.2112
2.1292,4.5825,-1.062
2.1292,4.7022,-0.90073
2.1292,4.8219,-0.72012
2.1292,4.9416,-0.53186
2.1292,5.0613,-0.34465
2.1292,5.1811,-0.13889
2.1292,5.3008,0.072378
2.1292,5.4205,0.30095
2.1292,5.5402,0.54899
2.1292,5.6599,0.80119
2.1292,5.7796,1.0349
2.1292,5.8993,1.3163
2.1292,6.019,1.5892
2.1292,6.1387,1.85
2.1292,6.2585,2.127
2.1292,6.3782,2.4161
2.1292,6.4979,2.6989
2.1292,6.6176,2.9753
2.1292,6.7373,3.2458
2.1292,6.857,3.5129
2.1292,6.9767,3.7769
2.1292,7.0964,4.038
2.1292,7.2161,4.2963
2.1292,7.3359,4.5519
2.1292,7.4556,4.8049
2.1292,7.5753,5.0554
2.1292,7.695,5.3034
2.1292,7.8147,5.549
2.1292,7.9344,5.7928
2.1292,8.0541,6.0353
2.2857,2.0686,-2.4403
2.2857,2.1883,-2.4103
2.2857,2.308,-2.3804
2.2857,2.4277,-2.3553
2.2857,2.5474,-2.3276
2.2857,2.6671,-2.2974
2.2857,2.7868,-2.2587
2.2857,2.9065,-2.2065
2.2857,3.0262,-2.1458
2.2857,3.146,-2.0848
2.2857,3.2657,-2.0211
2.2857,3.3854,-1.9456
