0.38021,0.2168,-1.314
0.38021,0.53963,-1.0761
0.38021,0.86245,-0.8605
0.38021,1.1853,-0.6365
0.38021,1.5081,-0.41384
0.38021,1.8309,-0.19513
0.38021,2.1538,0.016479
0.38021,2.4766,0.21544
0.38021,2.7994,0.40103
0.38021,3.1222,0.57906
0.38021,3.445,0.75505
0.38021,3.7679,0.92895
0.38021,4.0907,1.1025
0.38021,4.4135,1.2706
0.38021,4.7363,1.4217
0.38021,5.0592,1.573
0.38021,5.382,1.7133
0.38021,5.7048,1.8556
0.38021,6.0276,2.0027
0.38021,6.3505,2.1238
0.38021,6.6733,2.2564
0.38021,6.9961,2.3705
0.38021,7.3189,2.4713
0.38021,7.6418,2.5819
0.38021,7.9646,2.6927
0.38021,8.2874,2.8047
0.38021,8.6102,2.9216
0.38021,8.9331,3.0441
0.38021,9.2559,3.1684
0.38021,9.5787,3.2975
0.38021,9.9015,3.4242
0.38021,10.224,3.5511
0.38021,10.547,3.6783
0.38021,10.87,3.812
0.38021,11.193,3.9414
0.38021,11.516,4.0613
0.38021,11.838,4.1819
0.38021,12.161,4.2996
0.38021,12.484,4.4131
0.38021,12.807,4.5225
0.38021,13.13,4.6279
0.38021,13.453,4.7283
0.38021,13.775,4.825
0.38021,14.098,4.9195
0.38021,14.421,5.0121
0.38021,14.744,5.1024
0.38021,15.067,5.1907
0.38021,15.39,5.2771
0.38021,15.712,5.3617
0.38021,16.035,5.4441
0.38021,16.358,5.5252
0.55694,0.2168,-1.2721
0.55694,0.53963,-1.0366
0.55694,0.86245,-0.80442
0.55694,1.1853,-0.57478
0.55694,1.5081,-0.34687
0.55694,1.8309,-0.12135
0.55694,2.1538,0.099149
0.55694,2.4766,0.30852
0.55694,2.7994,0.50258
0.55694,3.1222,0.68541
0.55694,3.445,0.86656
0.55694,3.7679,1.0435
0.55694,4.0907,1.2203
0.55694,4.4135,1.3879
0.55694,4.7363,1.5431
0.55694,5.0592,1.6913
0.55694,5.382,1.8348
0.55694,5.7048,1.9737
0.55694,6.0276,2.117
0.55694,6.3505,2.2435
0.55694,6.6733,2.3744
0.55694,6.9961,2.4916
0.55694,7.3189,2.5912
0.55694,7.6418,2.6999
0.55694,7.9646,2.8091
0.55694,8.2874,2.9163
0.55694,8.6102,3.0314
0.55694,8.9331,3.1521
0.55694,9.2559,3.2818
0.55694,9.5787,3.4012
0.55694,9.9015,3.5259
0.55694,10.224,3.6532
0.55694,10.547,3.7852
0.55694,10.87,3.9141
0.55694,11.193,4.0309
0.55694,11.516,4.1516
0.55694,11.838,4.2682
0.55694,12.161,4.3807
0.55694,12.484,4.4891
0.55694,12.807,4.5923
0.55694,13.13,4.6914
0.55694,13.453,4.7874
0.55694,13.775,4.8816
0.55694,14.098,4.9734
0.55694,14.421,5.0628
0.55694,14.744,5.1502
0.55694,15.067,5.2358
0.55694,15.39,5.319
0.55694,15.712,5.4007
0.55694,16.035,5.481
0.55694,16.358,5.5602
0.73368,0.2168,-1.2299
0.73368,0.53963,-0.98798
0.73368,0.86245,-0.75674
0.73368,1.1853,-0.51439
