2.6734,42.589
2.6807,42.632
2.6881,42.676
2.6954,42.72
2.7028,42.763
2.7102,42.807
2.7175,42.85
2.7249,42.894
2.7322,42.938
2.7396,42.981
2.747,43.025
2.7543,43.068
2.7617,43.112
2.769,43.156
2.7764,43.199
2.7838,43.243
2.7911,43.286
2.7985,43.33
2.8059,43.374
2.8132,43.417
2.8206,43.461
2.8279,43.504
2.8353,43.548
2.8427,43.592
2.85,43.635
2.8574,43.679
2.8647,43.722
2.8721,43.766
2.8795,43.809
2.8868,43.853
2.8942,43.897
2.9015,43.94
2.9089,43.984
2.9163,44.027
2.9236,44.071
2.931,44.115
2.9383,44.158
2.9457,44.202
2.9531,44.245
2.9604,44.289
2.9678,44.333
2.9751,44.376
2.9825,44.42
2.9899,44.463
2.9972,44.507
3.0046,44.551
3.0119,44.594
3.0193,44.638
3.0267,44.681
3.034,44.725
3.0414,44.769
3.0487,44.812
3.0561,44.856
3.0635,44.899
3.0708,44.943
3.0782,44.987
3.0855,45.03
3.0929,45.074
3.1003,45.117
3.1076,45.161
3.115,45.205
3.1223,45.248
3.1297,45.292
3.1371,45.335
3.1444,45.379
3.1518,45.422
3.1591,45.466
3.1665,45.51
3.1739,45.553
3.1812,45.597
3.1886,45.64
3.196,45.684
3.2033,45.728
3.2107,45.771
3.218,45.815
3.2254,45.858
3.2328,45.902
3.2401,45.946
3.2475,45.989
3.2548,46.033
3.2622,46.076
3.2696,46.12
3.2769,46.164
3.2843,46.207
3.2916,46.251
3.299,46.294
3.3064,46.338
3.3137,46.382
3.3211,46.425
3.3284,46.469
3.3358,46.512
3.3432,46.556
3.3505,46.6
3.3579,46.643
3.3652,46.687
3.3726,46.73
3.38,46.774
3.3873,46.818
3.3947,46.861
3.402,46.905
3.4094,46.948
3.4168,46.992
3.4241,47.036
3.4315,47.079
3.4388,47.123
3.4462,47.166
3.4536,47.21
3.4609,47.253
3.4683,47.297
3.4756,47.341
3.483,47.384
3.4904,47.428
3.4977,47.471
3.5051,47.515
3.5124,47.559
3.5198,47.602
3.5272,47.646
3.5345,47.689
3.5419,47.733
3.5492,47.777
3.5566,47.82
3.564,47.864
3.5713,47.907
3.5787,47.951
3.5861,47.995
3.5934,48.038
3.6008,48.082
3.6081,48.125
3.6155,48.169
3.6229,48.213
3.6302,48.256
3.6376,48.3
3.6449,48.343
3.6523,48.387
3.6597,48.431
3.667,48.474
3.6744,48.518
3.6817,48.561
3.6891,48.605
3.6965,48.649
3.7038,48.692
3.7112,48.736
3.7185,48.779
3.7259,48.823
3.7333,48.867
3.7406,48.91
3.748,48.954
3.7553,48.997
3.7627,49.041
3.7701,49.084
3.7774,49.128
3.7848,49.172
3.7921,49.215
3.7995,49.259
3.8069,49.302
3.8142,49.346
3.8216,49.39
3.8289,49.433
3.8363,49.477
3.8437,49.52
3.851,49.564
3.8584,49.608
3.8657,49.651
3.8731,49.695
3.8805,49.738
3.8878,49.782
3.8952,49.826
3.9025,49.869
3.9099,49.913
3.9173,49.956
3.9246,50
3.932,50.044
3.9393,50.087
3.9467,50.131
3.9541,50.174
3.9614,50.218
3.9688,50.262
3.9761,50.305
3.9835,50.349
3.9909,50.392
3.9982,50.436
4.0056,50.48
4.013,50.523
4.0203,50.567
4.0277,50.61
4.035,50.654
4.0424,50.698
4.0498,50.741
4.0571,50.785
4.0645,50.828
4.0718,50.872
4.0792,50.915
4.0866,50.959
4.0939,51.003
4.1013,51.046
4.1086,51.09
4.116,51.133
4.1234,51.177
4.1307,51.221
4.1381,51.264
4.1454,51.308
4.1528,51.351
4.1602,51.395
4.1675,51.439
4.1749,51.482
4.1822,51.526
4.1896,51.569
4.197,51.613
4.2043,51.657
4.2117,51.7
4.219,51.744
4.2264,51.787
4.2338,51.831
4.2411,51.875
4.2485,51.918
4.2558,51.962
4.2632,52.005
4.2706,52.049
4.2779,52.093
4.2853,52.136
4.2926,52.18
4.3,52.223
4.3074,52.267
4.3147,52.311
4.3221,52.354
4.3294,52.398
4.3368,52.441
4.3442,52.485
4.3515,52.528
4.3589,52.572
4.3662,52.616
4.3736,52.659
4.381,52.703
4.3883,52.746
4.3957,52.79
4.4031,52.834
4.4104,52.877
4.4178,52.921
4.4251,52.964
4.4325,53.008
4.4399,53.052
4.4472,53.095
4.4546,53.139
4.4619,53.182
4.4693,53.226
4.4767,53.27
4.484,53.313
4.4914,53.357
4.4987,53.4
4.5061,53.444
4.5135,53.488
4.5208,53.531
4.5282,53.575
4.5355,53.618
4.5429,53.662
4.5503,53.706
4.5576,53.749
4.565,53.793
4.5723,53.836
4.5797,53.88
4.5871,53.924
4.5944,53.967
4.6018,54.011
4.6091,54.054
4.6165,54.098
4.6239,54.142
4.6312,54.185
4.6386,54.229
4.6459,54.272
4.6533,54.316
4.6607,54.359
4.668,54.403
4.6754,54.447
4.6827,54.49
4.6901,54.534
4.6975,54.577
4.7048,54.621
4.7122,54.665
4.7195,54.708
4.7269,54.752
4.7343,54.795
4.7416,54.839
4.749,54.883
4.7563,54.926
4.7637,54.97
4.7711,55.013
4.7784,55.057
4.7858,55.101
4.7931,55.144
4.8005,55.188
4.8079,55.231
4.8152,55.275
4.8226,55.319
4.83,55.362
4.8373,55.406
4.8447,55.449
4.852,55.493
4.8594,55.537
4.8668,55.58
4.8741,55.624
4.8815,55.667
4.8888,55.711
4.8962,55.755
4.9036,55.798
4.9109,55.842
4.9183,55.885
4.9256,55.929
4.933,55.973
4.9404,56.016
4.9477,56.06
4.9551,56.103
4.9624,56.147
4.9698,56.19
4.9772,56.234
4.9845,56.278
4.9919,56.321
4.9992,56.365
5.0066,56.408
5.014,56.452
5.0213,56.496
5.0287,56.539
5.036,56.583
5.0434,56.626
5.0508,56.67
5.0581,56.714
5.0655,56.757
5.0728,56.801
5.0802,56.844
5.0876,56.888
5.0949,56.932
5.1023,56.975
5.1096,57.019
5.117,57.062
5.1244,57.106
5.1317,57.15
5.1391,57.193
5.1464,57.237
5.1538,57.28
5.1612,57.324
5.1685,57.368
5.1759,57.411
5.1832,57.455
5.1906,57.498
5.198,57.542
5.2053,57.586
5.2127,57.629
5.2201,57.673
5.2274,57.716
5.2348,57.76
5.2421,57.803
5.2495,57.847
5.2569,57.891
5.2642,57.934
5.2716,57.978
5.2789,58.021
5.2863,58.065
5.2937,58.109
5.301,58.152
5.3084,58.196
5.3157,58.239
5.3231,58.283
5.3305,58.327
5.3378,58.37
5.3452,58.414
5.3525,58.457
5.3599,58.501
5.3673,58.545
5.3746,58.588
5.382,58.632
5.3893,58.675
5.3967,58.719
5.4041,58.763
5.4114,58.806
5.4188,58.85
5.4261,58.893
5.4335,58.937
5.4409,58.981
5.4482,59.024
5.4556,59.068
5.4629,59.111
5.4703,59.155
5.4777,59.199
5.485,59.242
5.4924,59.286
5.4997,59.329
5.5071,59.373
5.5145,59.417
5.5218,59.46
5.5292,59.504
5.5365,59.547
5.5439,59.591
5.5513,59.634
5.5586,59.678
5.566,59.722
5.5733,59.765
5.5807,59.809
5.5881,59.852
5.5954,59.896
5.6028,59.94
5.6102,59.983
5.6175,60.027
5.6249,60.07
5.6322,60.114
5.6396,60.158
5.647,60.201
5.6543,60.245
5.6617,60.288
5.669,60.332
5.6764,60.376
5.6838,60.419
5.6911,60.463
5.6985,60.506
5.7058,60.55
5.7132,60.594
5.7206,60.637
5.7279,60.681
5.7353,60.724
5.7426,60.768
5.75,60.812
5.7574,60.855
5.7647,60.899
5.7721,60.942
5.7794,60.986
5.7868,61.03
5.7942,61.073
5.8015,61.117
5.8089,61.16
5.8162,61.204
5.8236,61.248
5.831,61.291
5.8383,61.335
5.8457,61.378
5.853,61.422
5.8604,61.465
5.8678,61.509
5.8751,61.553
5.8825,61.596
5.8898,61.64
5.8972,61.683
5.9046,61.727
5.9119,61.771
5.9193,61.814
5.9266,61.858
5.934,61.901
5.9414,61.945
5.9487,61.989
5.9561,62.032
5.9634,62.076
5.9708,62.119
5.9782,62.163
5.9855,62.207
5.9929,62.25
6.0002,62.294
6.0076,62.337
6.015,62.381
6.0223,62.425
6.0297,62.468
6.0371,62.512
6.0444,62.555
6.0518,62.599
6.0591,62.643
6.0665,62.686
6.0739,62.73
6.0812,62.773
6.0886,62.817
6.0959,62.861
6.1033,62.904
6.1107,62.948
6.118,62.991
6.1254,63.035
6.1327,63.079
6.1401,63.122
6.1475,63.166
6.1548,63.209
6.1622,63.253
6.1695,63.296
6.1769,63.34
6.1843,63.384
6.1916,63.427
6.199,63.471
6.2063,63.514
6.2137,63.558
6.2211,63.602
6.2284,63.645
6.2358,63.689
6.2431,63.732
6.2505,63.776
6.2579,63.82
6.2652,63.863
6.2726,63.907
6.2799,63.95
6.2873,63.994
6.2947,64.038
6.302,64.081
6.3094,64.125
6.3167,64.168
6.3241,64.212
6.3315,64.256
6.3388,64.299
6.3462,64.343
6.3535,64.386
6.3609,64.43
6.3683,64.474
6.3756,64.517
6.383,64.561
6.3903,64.604
6.3977,64.648
6.4051,64.692
6.4124,64.735
6.4198,64.779
6.4272,64.822
6.4345,64.866
6.4419,64.909
6.4492,64.953
6.4566,64.997
6.464,65.04
6.4713,65.084
6.4787,65.127
6.486,65.171
6.4934,65.215
6.5008,65.258
6.5081,65.302
6.5155,65.345
6.5228,65.389
6.5302,65.433
6.5376,65.476
6.5449,65.52
6.5523,65.563
6.5596,65.607
6.567,65.651
6.5744,65.694
6.5817,65.738
6.5891,65.781
6.5964,65.825
6.6038,65.869
6.6112,65.912
6.6185,65.956
6.6259,65.999
6.6332,66.043
6.6406,66.087
6.648,66.13
6.6553,66.174
6.6627,66.217
6.67,66.261
6.6774,66.305
6.6848,66.348
6.6921,66.392
6.6995,66.435
6.7068,66.479
6.7142,66.523
6.7216,66.566
6.7289,66.61
6.7363,66.653
6.7436,66.697
6.751,66.74
6.7584,66.784
6.7657,66.828
6.7731,66.871
6.7804,66.915
6.7878,66.958
6.7952,67.002
6.8025,67.046
6.8099,67.089
6.8172,67.133
6.8246,67.176
6.832,67.22
6.8393,67.264
6.8467,67.307
6.8541,67.351
6.8614,67.394
6.8688,67.438
6.8761,67.482
6.8835,67.525
6.8909,67.569
6.8982,67.612
6.9056,67.656
6.9129,67.7
6.9203,67.743
6.9277,67.787
6.935,67.83
6.9424,67.874
6.9497,67.918
6.9571,67.961
6.9645,68.005
6.9718,68.048
6.9792,68.092
6.9865,68.136
6.9939,68.179
7.0013,68.223
7.0086,68.266
7.016,68.31
7.0233,68.354
7.0307,68.397
7.0381,68.441
7.0454,68.484
7.0528,68.528
7.0601,68.571
7.0675,68.615
7.0749,68.659
7.0822,68.702
7.0896,68.746
7.0969,68.789
7.1043,68.833
7.1117,68.877
7.119,68.92
7.1264,68.964
7.1337,69.007
7.1411,69.051
7.1485,69.095
7.1558,69.138
7.1632,69.182
7.1705,69.225
7.1779,69.269
7.1853,69.313
7.1926,69.356
7.2,69.4
7.2073,69.443
7.2147,69.487
7.2221,69.531
7.2294,69.574
7.2368,69.618
7.2442,69.661
7.2515,69.705
7.2589,69.749
7.2662,69.792
7.2736,69.836
7.281,69.879
7.2883,69.923
7.2957,69.967
7.303,70.01
7.3104,70.054
7.3178,70.097
7.3251,70.141
7.3325,70.185
7.3398,70.228
7.3472,70.272
7.3546,70.315
7.3619,70.359
7.3693,70.402
7.3766,70.446
7.384,70.49
7.3914,70.533
7.3987,70.577
7.4061,70.62
7.4134,70.664
7.4208,70.708
7.4282,70.751
7.4355,70.795
7.4429,70.838
7.4502,70.882
7.4576,70.926
7.465,70.969
7.4723,71.013
7.4797,71.056
7.487,71.1
7.4944,71.144
7.5018,71.187
7.5091,71.231
7.5165,71.274
7.5238,71.318
7.5312,71.362
7.5386,71.405
7.5459,71.449
7.5533,71.492
7.5606,71.536
7.568,71.58
7.5754,71.623
7.5827,71.667
7.5901,71.71
7.5974,71.754
7.6048,71.798
7.6122,71.841
7.6195,71.885
7.6269,71.928
7.6343,71.972
7.6416,72.015
7.649,72.059
7.6563,72.103
7.6637,72.146
7.6711,72.19
7.6784,72.233
7.6858,72.277
7.6931,72.321
7.7005,72.364
7.7079,72.408
7.7152,72.451
7.7226,72.495
7.7299,72.539
7.7373,72.582
7.7447,72.626
7.752,72.669
7.7594,72.713
7.7667,72.757
7.7741,72.8
7.7815,72.844
7.7888,72.887
7.7962,72.931
7.8035,72.975
7.8109,73.018
7.8183,73.062
7.8256,73.105
7.833,73.149
7.8403,73.193
7.8477,73.236
7.8551,73.28
7.8624,73.323
7.8698,73.367
7.8771,73.411
7.8845,73.454
7.8919,73.498
7.8992,73.541
7.9066,73.585
7.9139,73.629
7.9213,73.672
7.9287,73.716
7.936,73.759
7.9434,73.803
7.9507,73.846
7.9581,73.89
7.9655,73.934
7.9728,73.977
7.9802,74.021
7.9875,74.064
7.9949,74.108
8.0023,74.152
8.0096,74.195
8.017,74.239
8.0243,74.282
8.0317,74.326
8.0391,74.37
8.0464,74.413
8.0538,74.457
8.0612,74.5
8.0685,74.544
8.0759,74.588
8.0832,74.631
8.0906,74.675
8.098,74.718
8.1053,74.762
8.1127,74.806
8.12,74.849
8.1274,74.893
8.1348,74.936
8.1421,74.98
8.1495,75.024
8.1568,75.067
8.1642,75.111
8.1716,75.154
8.1789,75.198
8.1863,75.242
8.1936,75.285
8.201,75.329
8.2084,75.372
8.2157,75.416
8.2231,75.46
8.2304,75.503
8.2378,75.547
8.2452,75.59
8.2525,75.634
8.2599,75.677
8.2672,75.721
8.2746,75.765
8.282,75.808
8.2893,75.852
8.2967,75.895
8.304,75.939
8.3114,75.983
8.3188,76.026
8.3261,76.07
8.3335,76.113
8.3408,76.157
8.3482,76.201
8.3556,76.244
8.3629,76.288
8.3703,76.331
8.3776,76.375
8.385,76.419
8.3924,76.462
8.3997,76.506
8.4071,76.549
8.4144,76.593
8.4218,76.637
8.4292,76.68
8.4365,76.724
8.4439,76.767
8.4513,76.811
8.4586,76.855
8.466,76.898
8.4733,76.942
8.4807,76.985
8.4881,77.029
8.4954,77.073
8.5028,77.116
8.5101,77.16
8.5175,77.203
8.5249,77.247
8.5322,77.291
8.5396,77.334
8.5469,77.378
8.5543,77.421
8.5617,77.465
8.569,77.508
8.5764,77.552
8.5837,77.596
8.5911,77.639
8.5985,77.683
8.6058,77.726
8.6132,77.77
8.6205,77.814
8.6279,77.857
8.6353,77.901
8.6426,77.944
8.65,77.988
8.6573,78.032
8.6647,78.075
8.6721,78.119
8.6794,78.162
8.6868,78.206
8.6941,78.25
8.7015,78.293
8.7089,78.337
8.7162,78.38
8.7236,78.424
8.7309,78.468
8.7383,78.511
8.7457,78.555
8.753,78.598
8.7604,78.642
8.7677,78.686
8.7751,78.729
8.7825,78.773
8.7898,78.816
8.7972,78.86
8.8045,78.904
8.8119,78.947
8.8193,78.991
8.8266,79.034
8.834,79.078
8.8413,79.121
8.8487,79.165
8.8561,79.209
8.8634,79.252
