0.38021,0.071429,-0.21924
0.38021,0.32026,0.55382
0.38021,0.56908,1.3186
0.38021,0.81791,2.0759
0.38021,1.0667,2.8471
0.38021,1.3156,3.5788
0.38021,1.5644,4.3045
0.38021,1.8132,5.0146
0.38021,2.0621,5.7511
0.38021,2.3109,6.5225
0.38021,2.5597,7.3115
0.38021,2.8085,8.1908
0.38021,3.0574,8.8772
0.38021,3.3062,9.4993
0.38021,3.555,10.071
0.38021,3.8038,10.652
0.38021,4.0527,11.195
0.38021,4.3015,11.724
0.38021,4.5503,12.223
0.38021,4.7992,12.707
0.38021,5.048,12.996
0.38021,5.2968,13.139
0.38021,5.5456,13.128
0.38021,5.7945,13.065
0.38021,6.0433,12.987
0.38021,6.2921,12.738
0.38021,6.541,12.425
0.38021,6.7898,12.215
0.38021,7.0386,11.831
0.38021,7.2874,11.355
0.38021,7.5363,10.834
0.38021,7.7851,10.412
0.38021,8.0339,10.161
0.38021,8.2827,10.041
0.38021,8.5316,9.8524
0.38021,8.7804,8.8318
0.38021,9.0292,8.0704
0.38021,9.2781,7.528
0.38021,9.5269,7.2684
0.38021,9.7757,7.331
0.38021,10.025,7.5194
0.38021,10.273,7.86
0.38021,10.522,8.2046
0.38021,10.771,8.7559
0.38021,11.02,9.2136
0.38021,11.269,9.632
0.38021,11.518,9.9375
0.38021,11.766,10.004
0.38021,12.015,10.062
0.38021,12.264,10.119
0.38021,12.513,10.176
0.56012,0.071429,-0.24616
0.56012,0.32026,0.51759
0.56012,0.56908,1.2757
0.56012,0.81791,2.0207
0.56012,1.0667,2.7784
0.56012,1.3156,3.4964
0.56012,1.5644,4.2062
0.56012,1.8132,4.9133
0.56012,2.0621,5.6394
0.56012,2.3109,6.4085
0.56012,2.5597,7.1984
0.56012,2.8085,7.9829
0.56012,3.0574,8.5874
0.56012,3.3062,9.1699
0.56012,3.555,9.7122
0.56012,3.8038,10.27
0.56012,4.0527,10.803
0.56012,4.3015,11.314
0.56012,4.5503,11.792
0.56012,4.7992,12.157
0.56012,5.048,12.353
0.56012,5.2968,12.43
0.56012,5.5456,12.446
0.56012,5.7945,12.422
0.56012,6.0433,12.23
0.56012,6.2921,11.981
0.56012,6.541,11.812
0.56012,6.7898,11.526
0.56012,7.0386,11.164
0.56012,7.2874,10.665
0.56012,7.5363,10.261
0.56012,7.7851,9.9883
