1.6648,0.68,-2.9959
1.6648,0.7944,-2.9596
1.6648,0.9088,-2.8893
1.6648,1.0232,-2.8037
1.6648,1.1376,-2.7213
1.6648,1.252,-2.6326
1.6648,1.3664,-2.5434
1.6648,1.4808,-2.4556
1.6648,1.5952,-2.3404
1.6648,1.7096,-2.2468
1.6648,1.824,-2.154
1.6648,1.9384,-2.0363
1.6648,2.0528,-1.9151
1.6648,2.1672,-1.7809
1.6648,2.2816,-1.6432
1.6648,2.396,-1.4969
1.6648,2.5104,-1.3421
1.6648,2.6248,-1.1782
1.6648,2.7392,-1.011
1.6648,2.8536,-0.8341
1.6648,2.968,-0.65251
1.6648,3.0824,-0.46666
1.6648,3.1968,-0.27321
1.6648,3.3112,-0.082589
1.6648,3.4256,0.13827
1.6648,3.54,0.35269
1.6648,3.6544,0.59953
1.6648,3.7688,0.86966
1.6648,3.8832,1.1259
1.6648,3.9976,1.4529
1.6648,4.112,1.7646
1.6648,4.2264,2.0745
1.6648,4.3408,2.3863
1.6648,4.4552,2.6817
1.6648,4.5696,2.9547
1.6648,4.684,3.2027
1.6648,4.7984,3.4437
1.6648,4.9128,3.666
1.6648,5.0272,3.8614
1.6648,5.1416,4.0677
1.6648,5.256,4.2634
1.6648,5.3704,4.4564
1.6648,5.4848,4.6403
1.6648,5.5992,4.818
1.6648,5.7136,4.9917
1.6648,5.828,5.1591
1.6648,5.9424,5.322
1.6648,6.0568,5.4807
1.6648,6.1712,5.6344
1.6648,6.2856,5.7819
1.6648,6.4,5.9235
1.8148,0.68,-2.8988
1.8148,0.7944,-2.8167
1.8148,0.9088,-2.7581
1.8148,1.0232,-2.693
1.8148,1.1376,-2.5911
1.8148,1.252,-2.501
1.8148,1.3664,-2.4112
1.8148,1.4808,-2.3165
1.8148,1.5952,-2.2156
1.8148,1.7096,-2.0978
1.8148,1.824,-2.0061
1.8148,1.9384,-1.8996
1.8148,2.0528,-1.7737
1.8148,2.1672,-1.6377
1.8148,2.2816,-1.4982
1.8148,2.396,-1.3513
1.8148,2.5104,-1.1948
1.8148,2.6248,-1.0306
1.8148,2.7392,-0.85785
1.8148,2.8536,-0.68063
1.8148,2.968,-0.49547
1.8148,3.0824,-0.31111
1.8148,3.1968,-0.0995
1.8148,3.3112,0.069983
1.8148,3.4256,0.28632
1.8148,3.54,0.49966
1.8148,3.6544,0.76162
1.8148,3.7688,1.0189
1.8148,3.8832,1.283
1.8148,3.9976,1.5979
1.8148,4.112,1.8951
1.8148,4.2264,2.2073
1.8148,4.3408,2.4971
1.8148,4.4552,2.7839
1.8148,4.5696,3.0486
1.8148,4.684,3.2889
1.8148,4.7984,3.5251
1.8148,4.9128,3.7214
1.8148,5.0272,3.9263
1.8148,5.1416,4.1219
1.8148,5.256,4.3117
1.8148,5.3704,4.4982
1.8148,5.4848,4.676
1.8148,5.5992,4.8509
1.8148,5.7136,5.0192
1.8148,5.828,5.1833
1.8148,5.9424,5.3426
1.8148,6.0568,5.497
1.8148,6.1712,5.6452
1.8148,6.2856,5.7874
1.8148,6.4,5.9239
1.9648,0.68,-2.8019
1.9648,0.7944,-2.7031
1.9648,0.9088,-2.6341
1.9648,1.0232,-2.5651
1.9648,1.1376,-2.4816
1.9648,1.252,-2.383
1.9648,1.3664,-2.2765
1.9648,1.4808,-2.1802
1.9648,1.5952,-2.0779
1.9648,1.7096,-1.969
1.9648,1.824,-1.8597
1.9648,1.9384,-1.7546
1.9648,2.0528,-1.6328
1.9648,2.1672,-1.496
1.9648,2.2816,-1.3549
1.9648,2.396,-1.2063
1.9648,2.5104,-1.0496
1.9648,2.6248,-0.88356
1.9648,2.7392,-0.71057
1.9648,2.8536,-0.52983
1.9648,2.968,-0.34503
1.9648,3.0824,-0.15441
1.9648,3.1968,0.053945
1.9648,3.3112,0.25334
1.9648,3.4256,0.43607
1.9648,3.54,0.64883
1.9648,3.6544,0.90654
1.9648,3.7688,1.1688
1.9648,3.8832,1.4492
1.9648,3.9976,1.7578
1.9648,4.112,2.0342
1.9648,4.2264,2.3353
1.9648,4.3408,2.6016
