,reference,sample,stratigraphic unit,lithology,trace element (ppm),cs_ppm,rb_ppm,ba_ppm,th_ppm,u_ppm,nb_ppm,ta_ppm,la_ppm,ce_ppm,pb_ppm,pr_ppm,sr_ppm,nd_ppm,zr_ppm,hf_ppm,sm_ppm,eu_ppm,ti_ppm,tb_ppm,y_ppm,tm_ppm,yb_ppm,gd_ppm,dy_ppm,ho_ppm,er_ppm,lu_ppm,major oxide (wt%),sio2,p2o5,tio2,al2o3,cao,na2o,k2o,fe2o3,feo,fe2o3t,feot,mno,mgo,"isotopic data (nd, sr and pb)",εnd,143nd/144ndi,206pb/204pbi,207pb/204pbi,208pb/204pbi,87sr/86sri,co_ppm,age,longitude,latitude
80,Cochrane et al. (2014): Colombia and Ecuador,10RC39,Santa Elena,Amphibolite,,0.48600000000000004,7.826333333333333,117.74233333333332,0.4163333333333334,0.19400000000000003,1.3573333333333333,0.12266666666666666,4.488666666666667,11.451,0.7903333333333333,1.5456666666666667,278.8806666666667,7.950666666666667,83.39933333333335,1.952,2.220666666666667,0.8896666666666667,4904.388504726651,0.43933333333333335,17.328,0.273,1.9153333333333336,2.610666666666667,2.544,0.6433333333333334,1.715,0.265,,52.477464292898816,0.10715650774492055,0.8182860591430297,17.749014282840477,7.364574532287267,3.204953731643533,0.2143130154898411,7.6,,,,0.14,7.13,,8.979617420770136,0.5128019646460958,18.1314883804209,15.612849525790448,38.101664491241266,0.7043012967893325,28.150333333333332,239.7,-75.40861111111111,5.901666666666667
81,Cochrane et al. (2014): Colombia and Ecuador,10RC39A,Santa Elena,Amphibolite,,0.18666666666666668,4.723333333333334,65.97566666666667,1.178,0.6633333333333333,1.5016666666666667,0.132,4.049666666666666,8.97,2.792333333333333,1.2443333333333333,140.43433333333334,6.256333333333333,68.14466666666665,1.9013333333333333,2.090666666666667,0.779,4974.872466116829,0.4603333333333333,17.746666666666666,0.27266666666666667,2.0076666666666667,2.5676666666666663,3.284333333333334,0.6926666666666668,1.9409999999999998,0.2823333333333333,,52.19525481540931,0.05859149277688603,0.8300461476725521,15.68298956661316,9.237925361155698,3.1834711075441406,0.23436597110754412,8.72,,,,0.15,7,,4.12596058246395,0.5125532914688552,18.30125636791549,15.638707719221886,38.3589468838572,0.7053502959957034,30.512,239.7,-75.41027777777778,5.897777777777777
82,Cochrane et al. (2014): Colombia and Ecuador,10RC50,Tr. Intrusive,Amphibolite,,0.2993333333333334,0.6956666666666668,6.307666666666667,0.03133333333333333,0.2386666666666667,1.1793333333333333,0.07,1.3183333333333334,5.695,0.40066666666666667,1.0973333333333333,119.675,7.541,41.74033333333333,1.4110000000000003,2.736333333333333,1.1986666666666668,8003.716790572839,0.7040000000000001,26.67533333333333,0.40633333333333327,2.706666666666667,3.8506666666666667,4.855999999999999,1.0236666666666665,2.8156666666666665,0.40399999999999997,,46.5525040192926,0.08837218649517685,1.3354019292604502,14.650144694533761,13.187094051446945,2.0129220257234723,0.009819131832797428,10.63,,,,0.18,9,,10.179924785240768,0.512863461421812,16.598622063483592,15.526822294571891,37.68736369956921,0.7024286516327688,44.317,,-75.74194444444444,6.157222222222223
83,Cochrane et al. (2014): Colombia and Ecuador,11RC04,Monte Ol.,Amphibolite,,0.09533333333333333,2.591,140.55566666666667,0.7759999999999999,0.28,6.120333333333334,0.436,7.975,19.499,1.5033333333333332,2.828333333333333,131.17533333333333,14.720333333333334,119.35533333333335,2.8846666666666665,4.372333333333334,1.6523333333333332,10531.854346552602,0.9083333333333333,30.302999999999997,0.4593333333333333,3.080666666666666,4.794333333333333,5.544333333333334,1.2173333333333334,3.171333333333333,0.434,,51.17403269481497,0.2342954568247919,1.7572159261859392,15.561123257446594,6.960527529836526,4.978778457526827,0.1854839033196269,10.54,,,,0.18,5.77,,,,,,,,32.056000000000004,,-77.86222222222221,0.39
84,Cochrane et al. (2014): Colombia and Ecuador,11RC10,Monte Ol.,Amphibolite,,0.37633333333333335,7.498333333333332,36.632666666666665,0.21666666666666665,0.20233333333333334,4.275333333333333,0.20033333333333334,3.736333333333333,10.033,15.412,1.493,241.18766666666667,7.764,51.53933333333333,1.4723333333333333,2.6166666666666667,0.9756666666666667,7199.991619133859,0.5806666666666667,20.20566666666667,0.3193333333333333,2.187,3.4226666666666667,3.9843333333333333,0.789,2.301,0.305,,49.87373535009516,0.07877391565661625,1.2013022137633977,14.868576580186316,8.881758990283481,2.7472403085244914,0.2757087047981569,11.94,,,,0.15,8.24,,5.028004553768728,0.5125995069611794,18.708229710727625,15.67849797362836,38.85585922085366,0.7146970120664996,42.62233333333333,,-78.38111111111111,-1.3988888888888888
85,Cochrane et al. (2014): Colombia and Ecuador,11RC14,Piedras,Amphibolite,,0.085,1.0203333333333333,9.361666666666666,0.06766666666666667,0.04033333333333333,3.0736666666666665,0.14533333333333334,1.7593333333333334,4.991666666666666,0.26566666666666666,0.8453333333333334,170.73933333333332,5.421333333333333,85.31433333333332,2.0726666666666667,2.246,0.7863333333333333,6066.238770582736,0.5313333333333333,19.258999999999997,0.2846666666666667,2.164,2.6153333333333335,3.332666666666667,0.7636666666666666,2.013666666666667,0.27233333333333337,,48.61211006415397,0.09826583801122694,1.0121381315156375,17.049122894947875,11.516756214915798,2.66300421010425,0.06878608660785886,8.52,,,,0.15,8.26,,9.792505299788257,0.5128436122982374,17.762069194615574,15.475891898195535,37.48734286563961,0.7027145726158972,36.609,221.85,-79.84305555555555,-3.6525
86,Cochrane et al. (2014): Colombia and Ecuador,JR148,Piedras,Amphibolite,,,1,31,2,1,4,,6,13,1,,95,,93,,,,10308.801101859388,,32,,,,,,,,,48.01,0.21,1.72,13.77,10.68,2.73,0.08,11.33,,,,0.19,9.15,,,,,,,,34,221.85,-79.84305555555555,-3.6525
87,Cochrane et al. (2014): Colombia and Ecuador,JR149,Piedras,Amphibolite,,,1,34,1,1,3,,6,11,1,,124,,99,,,,9949.191761096852,,27,,,,,,,,,47.37,0.17,1.66,15.78,10.9,2.88,0.11,10.76,,,,0.17,8.44,,,,,,,,33,221.85,-79.84305555555555,-3.6525
88,Cochrane et al. (2014): Colombia and Ecuador,JR150,Piedras,Amphibolite,,,2,60,1,1,6,,7,9,1,,150,,88,,,,8330.949727665435,,22,,,,,,,,,49.35,0.2,1.39,16.19,11.43,2.82,0.13,8.8,,,,0.15,8.06,,,, ,,,,30,221.85,-79.84305555555555,-3.6525
105,Martinez (2007): Colombia,AC51,Santa Elena,Amphibolite,,,0.5,8.4,,,1.7,0.3,3.5,11.2,0.1,2.1,101.9,13.1,100.5,3.1,4.3,1.68,12046.912915544983,1.23,45.7,0.73,4.5,,,,,,,48.71,0.18,2.01,13.6,10.54,3.18,0.08,,,13.3,,0.23,7.14,,,,,,,,,239.7,-75.40944444444445,5.899722222222222
106,Martinez (2007): Colombia,AC44A,Santa Elena,Amphibolite,,,1.1,25.9,0.6,0.3,6.6,0.5,6.7,21,0.2,3.3,79.1,17.2,154.8,5,5.7,1.79,13545.28516872222,1.36,55.3,0.86,5.19,,,,,,,49.71,0.26,2.26,13.98,9.32,2.6,0.18,,,13.35,,0.18,6.83,,,,,,,,,239.7,-75.40944444444445,5.899722222222222
107,Martinez (2007): Colombia,AC44S,Santa Elena,Amphibolite,,,1.6,160.4,0.7,2.3,11.9,1.2,10.6,24.7,1.3,3.56,216.1,16.9,136.5,3.4,5,1.88,10908.150003130284,1.03,39.5,0.63,3.4,,,,,,,53.3,0.44,1.82,15.54,8.61,2.61,0.12,,,9.1,,0.11,4.62,,,,,,,,,239.7,-75.40944444444445,5.899722222222222
119,Bosch et al. (2002): Ecuador,97CE1,Raspas,Eclogite,,,0.55,22,0.48,0.17,8.5,0.48,6.39,15.53,0.55,2.29,88,10.79,90.55,2.31,3.43,1.12,8870.363738809241,0.8,35.83,0.53,3.54,3.91,5.44,1.21,3.37,0.53,,49.6,0.15,1.48,15.08,10.68,2.32,0.08,12.44,,,,0.21,7.58,,8.59,,18.691,15.561,38.249,0.70649,,128.4,-79.9251388888889,-3.5946111111111114
120,Bosch et al. (2002): Ecuador,97CE1,Raspas,Eclogite,,,0.14,9.82,0.035,0.01,1.1,0.067,0.31,0.79, ,0.12,28,0.6,3.07,0.26,0.22,0.08, ,0.09,6.5,0.09,0.55,0.37,0.81,0.22,0.67,0.07,,,,,,,,,na,,,,na,na,,6.92,,,,,0.70391,,128.4,-79.9251388888889,-3.5946111111111114
121,Bosch et al. (2002): Ecuador,97CE1,Raspas,Eclogite,,,1.3,22,0.2,0.07,1.11,0.065,1.99,4.89,0.012,0.75,9.21,3.6,4.25,0.34,1.13,0.41, ,0.26,5.7,0.05,0.24,1.53,1.5,0.27,0.53,0.03,,,,,,,,,na,,,,na,na,,7.96,,18.229,15.505,37.934,0.70331,,128.4,-79.9251388888889,-3.5946111111111114
122,Bosch et al. (2002): Ecuador,97CE1,Raspas,Eclogite,,,,,,,,,,0.001, , , ,0.01, , ,0.047,0.2, , , , ,40.6,0.8,9.37, ,28.71,45.07,,,,,,,,,na,,,,na,na,, ,,,,,,,128.4,-79.9251388888889,-3.5946111111111114
123,Bosch et al. (2002): Ecuador,98RR4,Raspas,Eclogite,,,3.32,131.53,0.37,0.32,5.27,0.33,4.69,12.18,0.67,1.93,74.37,9.78,84.04,2.34,3.24,1.07,7192.186815250736,0.8,32.52, ,3.4,4.29,5.44,1.21,3.31,0.53,,47.05,0.11,1.2,15.2,9.45,1.95,0.95,13.55,,,,0.25,9.08,,9.79,,18.19,15.513,38.02,,,128.4,-79.9251388888889,-3.5946111111111114
124,Bosch et al. (2002): Ecuador,98RR6,Raspas,Eclogite,,,18.13,482.39,0.35,0.34,5.09,0.31,4.612,11.08,3.28,1.802,55.99,9.18,74.32,2.04,3.119,1.105,14684.04808113692,0.78,29.95, ,3.09,4.64,5.1,1.12,3.01,0.49,,50.41,0.51,2.45,16.95,7.03,4.07,0.87,9.4,,,,0.18,5.97,,4.58,,18.567,15.663,38.803,,,128.4,-79.9251388888889,-3.5946111111111114
125,Bosch et al. (2002): Ecuador,97CE4A ,Raspas,Eclogite,,,0.8,32.6, ,0.17,0.29,0.02,0.91,2.33,9.83,0.41,132,2.4,10.73,0.39,1.03,0.6,2757.0049458461153,0.3,13.44,0.19,1.21,1.43,2.02,0.46,1.28,0.18,,47.57,0.02,0.46,17.11,12.29,2.28,0.08,8.12,,,,0.17,10.36,,7.89,,18.358,15.598,38.273,0.70519,,128.4,-79.9251388888889,-3.5946111111111114
126,Bosch et al. (2002): Ecuador,97CE15,Raspas,Harzburgite,,,0.69,0.01,0.03,0.01,1.65,,0.25,0.42,0.53,0.05,10.58,0.28,1.54,0.09,0.15,0.13,479.47912101671574,,2.68,,0.31,0.26,0.4,0.1,0.29,0.05,,40.97,0.07,0.08,2.98,2.38,0.5,,8.27,,,,0.11,36.67,,8.04,,18.674,15.524,38.457,0.70378,,128.4,-79.9251388888889,-3.5946111111111114
127,Bosch et al. (2002): Ecuador,97CE18,Raspas,Amphibolite,,,1.13,10.83,0.12,0.04,2.5,0.17,3.74,12.3,2.72,2.05,124.9,10.38,1.03,32.05,3.45,1.37,8510.754398046703,,31.18,2.28,3,4.33,5.15,1.12,3.17,0.44,,50.59,0.14,1.42,13.96,10.5,3.01,0.1,10.31,,,,0.17,7.51,,10.11,,,, ,0.70396,,128.4,-79.9251388888889,-3.5946111111111114
128,Bosch et al. (2002): Ecuador,97CE13,Raspas,Amphibolite,,,2.5,8.31,0.011, ,0.38,0.023,1.19,3.87,3.19,0.68,200.7,3.97,0.69,17.28,1.37,0.56,4614.986539785889,,14.53,2.21,1.4,1.84,2.31,0.5,1.47,0.21,,49.92,0.08,0.77,17.42,10.07,3.28,0.18,7.35,,,,0.11,7.65,,10.14,,18.058,15.477,37.705,0.70306,,128.4,-79.9251388888889,-3.5946111111111114
129,Bosch et al. (2002): Ecuador,98TH13,Raspas,Amphibolite,,,1.89,29.82,0.08,0.12,2.31,0.16,3.58,11.19,1.14,2.06,116.94,11.26,52.89,1.82,4.01,1.36,6952.4472547423775,,42.18, ,4.1,5.11,6.91,1.49,4.04,0.63,,48.76,0.1,1.16,14.64,11.9,3.01,0.1,10.25,,,,0.16,8.19,,10.57,,17.941,15.48,37.689,,,128.4,-79.9251388888889,-3.5946111111111114
130,Bosch et al. (2002): Ecuador,97CE12,Raspas,Amphibolite,,,1.07,10.36,0.11,0.048,1.01,0.1,4.65,12.89,66.63,2.09,119.99,10.08,22.31,0.82,3.27,1.27,8450.819507919614,,3.03,2.93,3.03,4.16,5.08,1.09,3.15,0.44,,48.95,0.13,1.41,14.91,10.22,2.89,0.13,10.62,,,,0.19,8.02,,10.8,,,, ,0.70328,,128.4,-79.9251388888889,-3.5946111111111114
131,Arculus et al. (1999): Ecuador,Eclogite,Raspas,Eclogite,,,0.55,90.56,0.48,0.17,8.5,0.48,6.39,15.53,0.55,2.29,88,10.79,90.55,2.31,3.43,1.12,8870.363738809241,0.8,35.83,0.53,3.54,3.91,5.44,1.21,3.37,0.53,,49.6,0.15,1.48,15.08,10.68,2.32,0.08,12.44,,,,0.21,7.58,,8.27,,,,,0.70649,,128.4,-79.9251388888889,-3.5946111111111114
132,Arculus et al. (1999): Ecuador,Amphibolite,Raspas,Amphibolite,,,0.8,36.3,,0.17,0.29,0.02,0.91,2.33,9.83,0.41,132,2.4,32.67,0.39,1.03,0.6,2876.874726100294,0.3,13.44,0.19,1.21,1.43,2.02,0.46,1.28,0.18,,47.57,0.02,0.48,17.11,12.29,2.28,0.08,na,,,,na,na,,12.2,,,,,0.70519,,128.4,-79.9251388888889,-3.5946111111111114
133,Arculus et al. (1999): Ecuador,Basalt 1,Raspas,Basalt,,,1.73,8.92,0.11,,2.31,0.18,4.05,13.93,3,2.42,119.51,13.49,1.36,44.65,4.71,1.7,12945.936267451325,1.23,51.23,3.59,4.91,6.42,8.34,1.76,5.19,0.71,,46.76,0.19,2.16,13.56,10.63,1.76,0.15,14.16,,,,0.24,7.19,,10.48,,,,,0.70318,,128.4,-79.9251388888889,-3.5946111111111114
134,Arculus et al. (1999): Ecuador,Basalt 2,Raspas,Basalt,,,1.07,10.36,0.11,0.48,1.01,0.1,4.65,12.89,66.63,2.09,119.99,10.08,0.82,22.31,3.27,1.27,8450.819507919614,0.76,3.03,2.93,3.03,1.46,5.08,1.09,3.15,0.44,,48.95,0.13,1.41,14.91,10.22,2.89,0.13,10.62,,,,0.19,8.02,,10.8,,,,,0.70328,,128.4,-79.9251388888889,-3.5946111111111114
135,Arculus et al. (1999): Ecuador,Basalt 3,Raspas,Basalt,,,1.13,10.83,0.12,0.44,2.5,0.17,3.74,12.3,2.72,2.05,124.9,10.38,1.03,32.05,3.44,1.37,8510.754398046703,0.79,31.18,2.28,3,4.33,5.15,1.12,3.17,0.44,,50.59,0.14,1.42,13.96,10.5,3.01,0.1,10.31,,,,0.17,7.51,,10.11,,,,,0.70396,,128.4,-79.9251388888889,-3.5946111111111114
136,Arculus et al. (1999): Ecuador,Gabbro 1,Raspas,Gabbro,,,2.5,8.31,0.01,,0.38,0.02,1.19,3.87,3.19,0.68,200.7,3.97,0.7,17.28,1.38,0.57,4614.986539785889,0.34,14.53,2.21,1.4,1.84,2.31,0.5,1.47,0.21,,49.92,0.08,0.77,17.42,10.07,3.28,0.18,7.35,,,,0.11,7.65,,10.14,,,,,0.70306,,128.4,-79.9251388888889,-3.5946111111111114
137,Arculus et al. (1999): Ecuador,Gabbro 2,Raspas,Gabbro,,,21.11,115.43,0.12,0.54,0.85,0.06,2.73,7.81,6.48,1.23,208.79,6.02,0.82,22.9,1.93,0.9,3356.353847117011,0.43,16.6,2.42,1.59,2.47,2.74,0.58,1.65,0.24,,50.39,0.08,0.56,17.3,10.3,2.3,0.83,7.16,,,,0.1,8.4,,7.05,,,,,0.70507,,128.4,-79.9251388888889,-3.5946111111111114
138,John et al. (2010): Ecuador,SEC 15-2,Raspas,Blueschist,,,2.21,47.93,1.06,0.331,14.8,0.928,13.7,36.3,1.28,4.49,269,19.8,165,3.82,5.07,1.79,11687.303574782447,0.88,31.9,0.425,2.8,5.51,5.43,1.08,2.94,0.413,,47.79,,1.95,14.8,10.5,3.04,0.27,10.65,,,,0.2,7,,,,,,,,37.2,128.4,-79.9251388888889,-3.5946111111111114
139,John et al. (2010): Ecuador,SEC16-1,Raspas,Blueschist,,,28.2,1466,2.12,0.459,29.2,1.73,24.2,54.1,2.44,7.45,329,31.2,240,5.23,7.35,2.38,14324.438740374384,1.21,39.3,0.566,3.76,7.68,7.31,1.43,3.93,0.553,,47.31,,2.39,18.15,8.36,3.29,1.59,10.18,,,,0.16,4.44,,,,,,,,31.5,128.4,-79.9251388888889,-3.5946111111111114
140,John et al. (2010): Ecuador,SEC 17-3,Raspas,Blueschist,,,7.11,91.1,1.99,0.38,26.9,1.6,21.7,53.6,2.39,6.54,376,27.7,234,5.13,6.61,2.34,13485.35027859513,1.1,41.2,0.525,3.44,6.94,6.81,1.33,3.64,0.51,,47.23,,2.25,17.09,13.01,2.4,0.51,10.03,,,,0.15,4.12,,,,,,,,44.5,128.4,-79.9251388888889,-3.5946111111111114
141,John et al. (2010): Ecuador,SEC 42-6,Raspas,Eclogite,,,4.38,77.8,0.424,0.328,3.64,0.239,5.73,16.1,2.97,2.9,76.7,15.5,131,3.68,5.36,1.82,13545.28516872222,1.31,52.6,0.8,5.36,6.94,8.84,1.89,5.4,0.788,,45.61,,2.26,14.54,11.84,3.26,0.15,15.14,,,,0.28,6.16,,,,,,,,50.2,128.4,-79.9251388888889,-3.5946111111111114
142,John et al. (2010): Ecuador,SEC 43-1,Raspas,Eclogite,,,15.3,98.8,0.206,0.212,2.04,0.126,4.09,11.8,3.81,2.14,92.5,11.5,116,3.01,4.03,1.43,10728.345332749013,1,43.1,0.628,4.16,5.47,6.95,1.49,4.26,0.6,,47.92,,1.79,14.67,11.1,3.09,0.53,13.04,,,,0.19,6.46,,,,,,,,45.7,128.4,-79.9251388888889,-3.5946111111111114
143,John et al. (2010): Ecuador,SEC 43-3,Raspas,Eclogite,,,1.06,21.2,0.208,0.069,2.4,0.141,3.75,12.7,1.5,2.28,77,12.6,109,2.85,4.38,1.57,11147.889563638642,1.08,46.1,0.688,4.6,5.9,7.33,1.58,4.59,0.674,,50.17,,1.86,13.89,10.67,3.02,0.07,13.3,,,,0.23,6.65,,,,,,,,40.1,128.4,-79.9251388888889,-3.5946111111111114
144,John et al. (2010): Ecuador,SEC 44-1,Raspas,Eclogite,,,13.1,79.4,0.146,0.184,2.03,0.129,3.7,11.6,4.06,2.17,66.8,11.9,110,2.89,4.23,1.57,11447.564014274087,1.07,45.1,0.668,4.49,5.7,7.35,1.56,4.48,0.654,,48.67,,1.91,14.84,10.84,3.02,0.48,13.75,,,,0.19,6,,,,,,,,45,128.4,-79.9251388888889,-3.5946111111111114
145,John et al. (2010): Ecuador,SEC46-1,Raspas,Eclogite,,,0.53,6.76,0.131,0.175,2.19,0.14,4.08,13.6,0.646,2.53,31.6,13.9,102,2.86,5.11,1.71,11207.824453765732,1.18,49.1,0.713,4.83,6.74,7.89,1.66,4.74,0.723,,44.08,,1.87,14.71,10.87,1.69,0.16,15.48,,,,0.24,10.09,,,,,,,,51.9,128.4,-79.9251388888889,-3.5946111111111114
146,John et al. (2010): Ecuador,SEC 46-2,Raspas,Eclogite,,,0.42,21.1,0.17,0.54,4.26,0.183,4.4,14.1,0.566,2.46,36.8,12.9,104,2.91,4.28,1.51,11986.978025417893,1,46.4,0.679,4.54,5.6,6.96,1.55,4.52,0.678,,44.88,,2,13.49,13.41,2.3,0.11,13.77,,,,0.21,8.72,,,,,,,,37.9,128.4,-79.9251388888889,-3.5946111111111114
147,John et al. (2010): Ecuador,SEC 47-1,Raspas,Eclogite,,,12.7,60.9,0.138,0.194,2.09,0.146,3.71,11.7,2.9,2.18,103,12.4,109,3.13,4.54,1.57,11627.368684655357,1.17,48,0.712,4.8,6.12,7.92,1.69,4.83,0.709,,47.49,,1.94,15.07,11.15,2.77,0.51,13.87,,,,0.23,6.01,,,,,,,,45.4,128.4,-79.9251388888889,-3.5946111111111114
148,John et al. (2010): Ecuador,SEC 50-1,Raspas,Eclogite,,,0.54,121,0.137,0.054,1.91,0.142,3.72,12.4,0.738,2.32,84.9,12.7,119,3.25,4.62,1.59,11267.75934389282,1.17,50.5,0.727,4.89,6.34,8.01,1.71,4.89,0.73,,49.57,,1.88,13.62,10.48,3.04,0.07,13.3,,,,0.19,6.72,,,,,,,,38.4,128.4,-79.9251388888889,-3.5946111111111114
149,Cochrane (2013): Ecuador and Colombia,09RC39,Raspas,Complex,,0.22333333333333336,4.2876666666666665,311.9303333333333,0.13133333333333333,0.18099999999999997,1.7376666666666665,0.09533333333333334,3.066666666666667,9.013666666666666,0.5736666666666667,1.4786666666666666,115.079,8.413333333333334,63.45966666666667,1.7753333333333334,2.897,1.2266666666666666,6493.084875997906,0.7203333333333334,27.251333333333335,0.418,2.856666666666667,4.023666666666666,4.787,1.026,2.843666666666667,0.432,,48.37040072310938,0.09759967861805766,1.08335643266044,17.33370292256704,11.760761273475948,2.498551772622276,0.21471929295972683,8.74,,,,0.17,6.85,,,,,,,,31.16,128.4,-79.9251388888889,-3.5946111111111114
150,Cochrane (2013): Ecuador and Colombia,10RC25,Arquía,Serpentinite,,0,0.4136666666666667,1.1116666666666666,0.007,0,0.02033333333333333,0,0.05266666666666667,0.10366666666666667,1.7246666666666666,0.014,0.464,0.08700000000000001,0.8969999999999999,0.013666666666666667,0.06166666666666667,0.014333333333333335,104.0419886544961,0.011666666666666667,0.39666666666666667,0.008333333333333333,0.1075,0.076,0.05,0.018666666666666665,0.05366666666666667,0.015,,37.382970435477425,0.008679584498601678,0.017359168997203356,0.9807930483419895,0.269067119456652,0,0,8.33,,,,0.12,39.08,,,,,,,0.7039347201833456,136.06,112.0,-75.7895,4.273527777777778
151,Cochrane (2013): Ecuador and Colombia,10RC26,Arquía,Serpentinite,,0.158,2.9186666666666667,39.19466666666667,0.09066666666666667,0.29866666666666664,1.4233333333333331,0.10866666666666668,2.9743333333333335,9.427666666666667,0.7559999999999999,1.7406666666666666,109.94533333333334,9.654333333333334,89.29366666666668,2.533666666666667,3.581,1.257666666666667,9670.468985837158,0.9006666666666666,36.41766666666667,0.5943333333333333,3.986333333333333,5.111,6.448,1.4033333333333333,3.893333333333333,0.578,,48.434568421052624,0.10888621553884711,1.6134957393483707,14.739234085213033,11.076697744360901,2.1777243107769424,0.16827869674185464,11.66,,,,0.21,8.49,,10.494926115751646,0.5130343043385915,18.636177564551726,15.606250460871545,38.271618502623944,0.7034921493229527,41.51,112.0,-75.7895,4.273527777777778
152,Cochrane (2013): Ecuador and Colombia,10RC77,Arquía,Serpentinite,,0,0.26566666666666666,4.641333333333333,0.010666666666666666,0.005666666666666667,0.03766666666666667,0,0.049666666666666665,0.15633333333333332,0.37833333333333335,0.028,9.921,0.17300000000000001,1.4076666666666666,0.050333333333333334,0.07666666666666667,0.013999999999999999,210.4252751152643,0.018666666666666665,0.6503333333333333,0.017,0.06366666666666666,0.12,0.1195,0.016999999999999998,0.08233333333333333,0.015666666666666666,,40.480651869626065,0.008777244551089781,0.035108978204359126,1.4657998400319934,0.8250609878024394,0,0,7.26,,,,0.09,37,,16.822362739719043,0.5133585832149691,18.748679882534034,15.770105523260382,38.76326248550292,0.7055944204166351,107.06,112.0,-75.7895,4.273527777777778
153,Cochrane (2013): Ecuador and Colombia,10RC61,Arquía,Serpentinite,,0.5703333333333334,0.319,3.496,0,0.010499999999999999,0,0,0.028333333333333332,0.10033333333333333,0.2173333333333333,0.028499999999999998,3.6466666666666665,0.15366666666666665,1.0839999999999999,0.04066666666666666,0.08600000000000001,0.024333333333333332,217.16823407471355,0.0155,1.0933333333333335,0.02266666666666667,0.14566666666666667,0.153,0.18133333333333335,0.03266666666666667,0.08666666666666667,0.02966666666666667,,40.35564596645367,0.009058506389776358,0.03623402555910543,1.8117012779552717,1.2410153753993611,0,0,8.13,,,,0.12,38.37,,15.615036851914788,0.5132967081926518,18.397191726507298,15.556720271258701,38.241219659716904,0.7061580284447677,114.03,112.0,-75.7895,4.273527777777778
154,Cochrane (2013): Ecuador and Colombia,10RC62,Arquía,Schist,,0.32533333333333336,9.857666666666667,107.27166666666666,0.078,0.056333333333333326,1.1966666666666665,0.06166666666666667,1.3236666666666668,4.217333333333333,5.752666666666666,0.7526666666666667,244.49666666666667,4.092333333333333,37.666666666666664,1.003,1.638,0.573,3726.727694472392,0.36,17.65833333333333,0.29233333333333333,1.895,2.337333333333333,3.0883333333333334,0.6343333333333333,1.8389999999999997,0.29233333333333333,,47.39998993254807,0.04783046410953388,0.6217960334239404,15.27705023658512,12.522015503875968,3.2142071881606764,0.47830464109533877,6.39,,,,0.12,8.86,,,,,,,,32.15,112.0,-75.7895,4.273527777777778
155,Cochrane (2013): Ecuador and Colombia,10RC63,Arquía,Hornblendite,,0.10666666666666667,0.535,1.3086666666666666,0.016333333333333335,0.013,0.17633333333333331,0.02266666666666667,0.14100000000000001,0.5276666666666667,0.433,0.07766666666666666,2.224666666666667,0.416,0.6609999999999999,0.03166666666666667,0.185,0.1,110.97988750569311,0.041,1.737,0.029,0.335,0.13433333333333333,0.24633333333333338,0.061,0.18766666666666665,0.048666666666666664,,39.57027686156922,0.009258370814592704,0.01851674162918541,1.1850714642678661,0.3888515742128935,0,0,8.85,,,,0.13,41.87,,9.638810636452,0.5129904287247885,18.465083122555438,15.647539370316256,38.36124335637735,0.702667504240123,132.57,112.0,-75.7895,4.273527777777778
156,Cochrane (2013): Ecuador and Colombia,10RC72,Arquía,Amphibolite,,0.25333333333333335,5.373,255.78433333333336,1.0266666666666666,0.42700000000000005,1.0753333333333333,0.09066666666666667,6.893666666666667,14.555666666666667,2.7426666666666666,1.9376666666666669,293.64,8.167666666666667,60.61433333333333,1.4913333333333334,2.139,0.8220000000000001,4043.304516038083,0.43533333333333335,16.105333333333334,0.26533333333333337,1.7956666666666667,2.496,2.925333333333333,0.61,1.7753333333333332,0.262,,55.33836640609341,0.08928743235117258,0.6746161555421929,16.002292042493483,9.871221687712968,1.9643235117257967,0.46627881338945676,8.92,,,,0.17,5.49,,3.182404790174065,0.5126595402216405,18.859232739469032,15.664489421662942,38.73236498332247,0.7039211112302931,28.87,112.0,-75.7895,4.273527777777778
157,Cochrane (2013): Ecuador and Colombia,10RC74,Arquía,Amphibolite,,0.27,3.2560000000000002,17.591666666666665,0.063,0.08966666666666667,1.3539999999999999,0.08966666666666667,2.341666666666667,7.794,0.9159999999999999,1.2619999999999998,74.22966666666667,7.462,67.11166666666666,1.7716666666666665,2.6513333333333335,0.9860000000000001,7588.107515858415,0.6353333333333334,24.820333333333334,0.416,2.664,3.839666666666666,4.376,0.9089999999999999,2.7960000000000007,0.427,,48.45108366935484,0.10712802419354839,1.2660584677419355,14.968706653225805,9.16431552419355,2.970367943548387,0.13634475806451615,9.86,,,,0.26,9.35,,9.436278109928864,0.5129800490048428,17.908377575030425,15.482559685840378,37.2760605797684,0.7039376819643575,38.57,112.0,-75.7895,4.273527777777778
